,Black,Mixed,Other,South Asian,Unknown,White,All
2021-07-11,30.22396416573349,22.026858645991965,24.108122941822174,14.036030613122364,17.07352779709403,5.742836701876868,7.734576353420607
2021-07-12,30.201567749160134,22.026858645991965,24.087541163556537,14.016682431851407,17.066207956666545,5.738480200670125,7.728959318010496
2021-07-13,30.18477043673012,21.98532465734459,24.04637760702525,13.99948404849944,17.057973136185637,5.732961965808244,7.721958375325428
2021-07-14,30.12877939529676,21.94379066869722,24.0257958287596,13.96938687763351,17.045163415437543,5.7263788084291605,7.712840868572769
2021-07-15,30.106382978723403,21.916101342932308,23.991492864983528,13.930690515091584,17.034183654796323,5.719117973084565,7.70339773657895
2021-07-16,30.044792833146687,21.888412017167383,23.95032930845224,13.90274314214463,17.01862899388793,5.711857137739983,7.693303354102795
2021-07-17,29.977603583426642,21.860722691402472,23.909165751920966,13.86619657752172,17.003074332979537,5.701207912567924,7.679952719214981
2021-07-18,29.960806270996642,21.860722691402472,23.874862788144895,13.848998194169752,16.995754492552066,5.696948222499103,7.674417090115156
2021-07-19,29.932810750279955,21.833033365637547,23.85428100987926,13.836099406655777,16.98934963217802,5.693172588119921,7.669369898877079
2021-07-20,29.91601343784994,21.819188702755085,23.81311745334797,13.825350417060804,16.98111481169711,5.688235220085602,7.66326442560522
2021-07-21,29.86562150055991,21.77765471410771,23.79253567508232,13.818901023303809,16.971965011162766,5.682329740672003,7.656019263989265
