,India,European Union,United States
2020-07-10,0.359,0.2295714285714285,2.0854285714285714
2020-07-11,0.3525714285714286,0.22342857142857137,2.264
2020-07-12,0.36042857142857143,0.2205714285714285,2.3270000000000004
2020-07-13,0.3694285714285714,0.2198571428571428,2.357142857142857
2020-07-14,0.3797142857142857,0.2085714285714285,2.251857142857143
2020-07-15,0.3918571428571429,0.22099999999999995,2.3205714285714287
2020-07-16,0.414,0.22028571428571425,2.291571428571429
2020-07-17,0.4297142857142857,0.21714285714285708,2.3391428571428574
2020-07-18,0.4288571428571428,0.21399999999999994,2.394428571428571
2020-07-19,0.44742857142857145,0.21342857142857136,2.4
2020-07-20,0.45071428571428573,0.2128571428571428,2.4497142857142857
2020-07-21,0.4577142857142857,0.20942857142857135,2.523142857142857
2020-07-22,0.5119999999999999,0.18571428571428567,2.6275714285714287
2020-07-23,0.5172857142857142,0.18285714285714277,2.6777142857142855
2020-07-24,0.5262857142857144,0.18385714285714277,2.7552857142857143
2020-07-25,0.5428571428571429,0.18357142857142852,2.7877142857142863
2020-07-26,0.546,0.19214285714285712,2.807571428571429
2020-07-27,0.5514285714285714,0.18342857142857136,3.051428571428571
2020-07-28,0.5654285714285715,0.1868571428571428,3.1575714285714285
2020-07-29,0.5274285714285715,0.1935714285714285,3.237428571428571
2020-07-30,0.5298571428571429,0.1951428571428571,3.309857142857143
2020-07-31,0.5335714285714286,0.19542857142857134,3.367285714285714
2020-08-01,0.5491428571428572,0.20014285714285704,3.4341428571428567
2020-08-02,0.5554285714285714,0.1998571428571428,3.3939999999999997
2020-08-03,0.5725714285714286,0.22328571428571423,3.1591428571428573
2020-08-04,0.5800000000000001,0.2268571428571428,3.1388571428571432
2020-08-05,0.5947142857142858,0.23099999999999993,3.1525714285714286
2020-08-06,0.6074285714285714,0.23071428571428565,3.1529999999999996
2020-08-07,0.6218571428571428,0.23485714285714282,3.1555714285714282
2020-08-08,0.6227142857142857,0.24485714285714283,3.148285714285714
2020-08-09,0.6471428571428571,0.2458571428571428,3.1841428571428567
2020-08-10,0.6541428571428571,0.2584285714285714,3.206142857142857
2020-08-11,0.6517142857142858,0.25171428571428567,3.0940000000000003
2020-08-12,0.6557142857142857,0.2521428571428571,3.121714285714286
2020-08-13,0.6682857142857143,0.2675714285714285,3.047
2020-08-14,0.6748571428571429,0.2752857142857142,3.0875714285714286
2020-08-15,0.6834285714285714,0.3257142857142856,3.057285714285714
2020-08-16,0.6765714285714285,0.3272857142857141,3.097857142857143
2020-08-17,0.6771428571428572,0.31657142857142845,3.037
2020-08-18,0.703857142857143,0.33557142857142847,3.1245714285714286
2020-08-19,0.7075714285714285,0.37342857142857133,3.051571428571428
2020-08-20,0.7050000000000001,0.36728571428571416,3.0692857142857144
