,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,India,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
2020-10-10,424.76634425530995,993.9210002181917,1434.522376820738,318.6769575853485,94.73448840712555,889.1014292089684,915.198688310334,190.25221875849715,1422.3167165603675,2732.4102217719237,201.67441294053447,431.23524067758444,296.949879978763,521.8399567414625,507.74724014806594,210.02552746648982,1485.8159174683242,2341.8532648494584,2876.686531620568,,189.56917497100136,1004.3160066527382,666.7955897224757,461.66308184717826,68.01381671867242,330.2034910764092,625.7736306018381,2515.464192584506,284.2793998989836,265.5365769380163,560.872576994248,676.5232710231786,472.49188467333585,548.5026016016276,138.63974359634562,566.6869394062461,347.35711382299297
2020-10-11,414.48973915235894,966.570482333618,1454.5347371822193,304.2335854676693,95.20381102973214,889.1014292089684,924.4195892955373,176.33132470299734,1429.7226278549272,2736.012608353034,198.9681243782849,419.2311589251076,298.48351396186825,514.6132716299823,475.30433336441166,196.73698951082014,1472.6641101442128,2373.6264696662874,2767.945803621165,,187.14244853233313,983.9450029023518,679.7341042839653,435.77939803037873,63.40271050045736,296.54813525515976,601.736231218925,2486.1558512486477,275.65338276300247,264.831394155018,552.5940149721927,667.8242494984795,464.07202775312584,506.3628014785794,135.1986722509109,453.29876174777013,351.0142593236066
2020-10-12,424.7663442553099,939.219964449044,1440.889946026664,304.3539469019833,93.20060471372838,841.0085641061256,933.834614512008,176.33132470299734,1422.2403669593925,2661.263086795002,195.43429303253748,421.0039136142919,296.18306298721035,508.53875677048256,450.73591851853746,185.41026913634957,1484.3992436890387,2409.161237773774,2520.8077854407034,,187.44369733161605,947.3444807881891,670.4923081686156,426.01997626338874,73.77769949144125,410.2143369910777,595.7576985518928,2486.1558512486477,253.51959154045736,264.2496183590444,531.8976099170543,658.354428598174,452.6761869214623,489.23280142855975,130.46044312080969,426.12623093151717,354.3845698829958
2020-10-13,424.7663442553099,908.1326025511709,1413.600363715553,316.30984937717324,92.71983519788749,769.4858416454873,920.7797599592728,150.80968560124765,1449.7262233103363,2561.2968591692,191.47550728445336,414.67264686720495,283.5305826265917,500.09986018993715,444.33133174247627,180.0060169315368,1446.2970623416938,2444.8960890350186,2560.3498683495777,,185.6529405803229,904.0038942213076,717.6254683568988,339.88247110256407,85.30546503697893,445.13970623954407,583.4924614308678,2346.6885717883574,246.22065396385787,262.733475375598,583.6386225549002,651.912748102036,442.6957530720755,469.36200137053703,127.19953257880086,420.5393554365866,358.12776586597687
2020-10-14,380.2343888091888,875.5876064637129,1365.3887682992568,321.12430674973297,92.97166684904224,718.9266757681396,920.003263034203,118.32759947174807,1484.312592551941,2492.85151412811,188.4337284045695,410.72193641702273,276.62922970261786,488.71480319866635,452.7307898094418,172.75099342370598,1410.7322071662036,2270.343545696217,2481.2657025318304,,250.52184869258573,857.2990758277678,741.6541382568078,350.49053824059666,73.77769949144125,445.13970623954407,571.4429445607153,2106.15804634235,231.85975730340573,260.4416313308535,465.6691137406116,633.8356675074607,417.000672470745,450.1764013145151,122.41926592790027,395.01749238019954,361.3116337135699
2020-10-15,376.80885377487175,842.3535469411783,1357.2018936059233,304.31382642387865,93.33796743254007,684.398464925073,917.3825859120926,92.8059603699984,1542.1092404898975,2402.79184960036,186.35368843523716,406.4166750290036,292.34897802944715,481.0988853695357,447.69111496926246,165.31089278557334,1363.6436622935414,2364.1425281781408,2426.8953385321292,,243.71027861991004,820.5361425219735,785.0905799989511,383.16338502573706,80.69435881876386,480.06507548801045,550.6721661195828,1967.7013993419173,213.94418325175252,258.6963039429327,525.6886884005128,621.3927633012453,400.16095863032496,435.78720127249863,119.65079491525557,397.9379045707314,364.09393264344857
2020-10-16,328.8513632944336,811.1336728442519,1281.7007158785161,294.20346594150317,92.27340636174951,674.5332618270538,893.7964918130991,85.8455133422485,1585.4758138436089,2251.4916131937407,185.19065533410506,405.2517219475395,296.18306298721035,469.7107227980709,454.0957017453237,154.39134209776677,1292.365941249202,2285.4298154895982,2244.013205078588,,239.44258729673487,812.5663933326139,880.2810799870522,388.25525725199265,82.9999119278714,454.6648069436713,533.445363228495,1881.7976402540576,202.75879839410663,255.69927711518986,521.5494073894852,606.784279896898,387.9303906039855,414.8886012114746,115.71728404045673,378.256865895408,366.9335985615721
2020-10-17,311.72368812284856,758.7383493386293,1228.0312039999976,281.0038286450686,92.65115383848165,617.8083440134443,885.4006188107824,64.96417225899877,1615.4812070267228,2220.871327254306,183.84869406356808,404.74522060777264,297.7166969703157,456.7449254880448,451.47087109939696,148.65395105841077,1221.89170682595,2175.824263860764,2347.811172714381,,232.8485858013191,799.1442684241872,946.8220120175695,364.917509548321,95.68045402796282,475.62002849275115,513.1676596464991,1755.4685827719109,181.85729533384458,253.38980350087036,509.1315643564022,589.4045892135855,374.86509538296997,402.21240117446007,113.78956344379958,396.54118569699887,370.86323725634924
2020-10-18,352.83010853465265,726.2993630104137,1144.343151579257,277.87443135290476,90.93411985333559,591.9121858811443,874.7237860910734,46.40298018499901,1655.1066499326666,2000.22514916132,181.83575215776258,399.02175546840607,298.8669224576447,445.0782958925164,452.4158101319305,141.6580355330025,1168.7981566798994,2107.1557254908917,2555.407107985968,,223.72744160080742,779.0516838594551,987.4859149251079,350.06621555507536,89.91657125519399,506.1003507459581,496.9270064736847,1608.9268760926207,173.32606959496212,250.58670193845205,490.50479980677767,569.19863415305,364.6669066132328,382.34160111643735,109.09937719461195,377.4950192370085,376.1840254160656
2020-10-19,352.83010853465265,718.1896164283597,1160.7169009659235,244.85527787276604,92.99456063551087,525.3220649695157,850.5067882404604,39.442533157249095,1678.393278229994,1866.0362490149728,177.96643049438094,405.85952355525995,298.48351396186837,436.01414249957514,455.46061368120553,140.91772701179528,1114.0764889069092,2070.8206247683715,2451.6091403501746,,215.97865304147368,766.2328005199466,1026.7635484153438,324.6068544237971,79.54158226421009,452.7597868028458,483.3366306687299,1526.0550143843325,169.10785242407022,247.55441597155928,484.2958782902362,544.5514064997357,362.0175550823047,374.11920109242794,106.31889546173886,382.5739969596726,382.0497999641087
2020-10-20,359.6811786032867,688.5333862802607,1107.047389087405,212.11696773935995,100.02295308137543,508.0579595479824,845.0713097649723,60.32387424049882,1719.851111559334,1755.2628616458408,177.2507178167612,398.71785466454594,305.7682753816185,426.3154155536563,446.22120980754346,136.14273705000866,1074.029024161143,1983.8644861449845,2258.841486169415,,207.81146337202472,761.9289039417043,1048.4817692864153,320.36362756858404,89.91657125519399,417.1994108407709,471.90345737249817,1463.3958018731878,160.15006539824364,245.12153537021507,467.7387542461256,515.7014870127585,353.96062302934513,346.02600101039576,102.30731490545544,375.84435147714277,387.75781529447823
2020-10-21,417.91527418667584,684.6640300679082,1040.6427387970348,182.98950063537364,99.46205531289438,485.86125257743953,822.2617125910484,83.5253643329985,1747.4896671122274,1712.0342226725209,176.4008090120878,398.11005305682556,309.2189518436054,414.3620373868802,438.1367314180892,136.66095301485373,1002.2861266519636,2068.899826492291,2357.6966934416,,134.22307612496084,733.9709773822332,1008.2799561846444,267.3232918784211,112.97210234626934,459.10985393893054,451.16349611006166,1391.6408972233282,157.73288477222692,241.40169618989896,451.1816302020149,490.44863127861066,358.7875237637758,322.38660094136867,100.67385695439394,385.4944091502045,393.3797801424804
2020-10-22,417.91527418667584,673.5860102270634,1006.0759345362942,172.51805585005627,96.96663258781543,457.49879367063477,806.3435256271185,95.12610937924838,1777.9531579011903,1635.483507823934,175.30487397448255,394.5138935444802,295.41624599565773,404.97283326696515,431.41716496451676,135.40242852880147,945.2174321700082,2056.6147208515276,2071.016592352265,,129.82149644654876,702.7996293883332,1036.4674343364609,235.92341314984463,139.48596310100598,510.5453977412174,433.998327576366,1360.311290967756,164.13130407638877,237.57607959213308,469.80839475163936,465.98492728615486,359.65854344517686,306.2844008943502,98.93830788139108,382.82794584580586,399.64712360823796
2020-10-23,462.4472296327969,668.2325173853153,887.8210778548129,158.8770932944704,97.32148627807895,478.46235025392525,805.2758423551477,97.44625838849834,1828.1911953426375,1550.8274231678492,173.53795830160885,396.6918493054781,291.00704829422995,396.30515894546033,419.762916896602,133.99584233850774,898.9958070727298,2105.755143414583,1972.1613850800804,,123.14381472910996,655.2363518390254,952.8291794925468,211.312697389609,149.8609520919899,528.3255857222549,423.3664009262314,1232.971601025752,162.09328903876687,234.1383135250163,494.64408081780533,441.53957565978504,354.8316427107461,300.4602008773436,96.83643184142223,349.6876162054226,404.9822535150156
2020-10-24,486.425974873016,659.3807024885638,785.0303178162947,143.4708297022793,95.95930598319639,487.09440296469194,780.8161892154505,99.7664073977483,1893.6228033780787,1468.8731284475969,170.40671533702252,404.34001953595913,271.4532150096374,384.37248464664435,416.29814044397875,128.1103895949103,841.6310912040582,2075.2224541510554,1873.306177807896,,119.49535704890529,610.6660805355032,869.1909246486326,203.67488905022557,165.99982385574262,518.8004850181277,407.9269943995141,1146.057209478035,165.2214051430238,231.67017378452218,521.5494073894853,415.68109184480375,348.37158007368845,276.8208008083165,93.55149985895662,318.32492876797176,409.0409679333438
2020-10-25,469.29829970143095,633.1697895158471,763.1986519674058,138.89709519834756,91.34620800977062,483.39495180293477,755.2888528037826,99.7664073977483,1957.527419394023,1490.4874479342568,166.55975969481648,418.92725812124746,268.9610597870913,373.4025402079741,411.4684520554735,123.40943048524441,787.2265892025498,2043.6893491187366,1655.8247218090903,,118.17320954094123,575.8520815292902,784.1664003874159,217.2532149869073,223.638651583431,514.3554380228683,396.03156342284177,1063.1853477697466,162.33026753151358,228.77892437422906,492.5744403122916,396.50286928507666,331.7496211536187,257.97780075329496,90.82506636711129,298.64389009264835,411.1061795101609
2020-10-26,435.04294935826084,606.2168082284328,680.4202522903689,119.51890427379469,86.77889760928208,492.0270045137014,720.0067737709259,95.12610937924835,2009.2924488549672,1608.465608465609,164.59154983136224,416.4960516903661,278.16286368572304,363.669651879921,404.8538788277382,113.41526544894684,747.3059907653761,2014.2771255162565,1636.0536803546534,,113.23607644158172,548.7178117273802,760.5998202932744,225.73966869733337,276.6663730929043,474.3500150655341,380.56133971742844,1100.578748784462,155.83705683025306,226.0463410901106,494.6440808178054,381.3071101659819,318.4665710122529,241.19040070427576,91.29948981613282,302.7070722707796,412.95626488105967
2020-10-27,455.5961595641629,590.2623394624314,631.2990041303691,108.96721853226798,73.51194835072013,504.35850838622525,697.6339561173536,81.20521532374855,2106.5618404969186,1545.4238432961843,161.5945029938296,432.09629295518823,279.88820191671647,351.9595441616763,390.46980688805974,104.01334722961508,692.2037240666078,1968.8982662438582,1626.168159627435,,105.52075997105716,516.3747829938508,712.5424804934564,231.2558636091103,284.7358089747807,471.8099882111002,360.3144533141285,1040.9514336528887,149.15426333479513,224.26575456303982,455.32091121304256,370.80955676486803,294.9127471276999,207.27300060523694,89.47986570153121,299.1517878649147,411.92365909265106
2020-10-28,414.48973915235877,569.1398949333565,607.6480327940728,98.8167375717879,67.8228424132695,511.75741070973953,676.7170701982872,64.96417225899874,2258.2684976339337,1467.071935157042,158.08303766925783,448.5575864976142,292.9240907731115,345.66970907539144,381.23040301439767,92.83468855938597,634.5641311959852,1985.7452677903132,1502.5991505372042,,99.99786531753635,500.0872606330634,708.3836722415491,257.56387011143113,342.37463670246905,434.9795988218084,348.2649364439759,971.2177939227438,150.48134289417683,223.82501532366587,409.7888200917382,360.34870809592593,291.3560834286457,223.71780065325575,87.43203790259012,273.6299248085276,409.8441057687727
2020-10-29,414.48973915235877,550.1906504687533,537.6047715288878,94.40348498027483,64.67494677383505,547.5187719400586,653.1309760992935,64.96417225899874,2400.0497066442185,1454.4635821231568,154.75050051409093,472.1605489307543,312.8613325534804,339.8664148861694,377.7656265617743,87.13431294609032,597.4980247021475,1967.25758438304,1616.2826389002164,,94.69253924127543,481.09675201154704,660.7884222474985,248.22877102996245,363.12461468443684,379.7340147378706,339.14305154994736,938.8775552073141,143.7985493987189,223.2608690972672,343.5603239152956,352.54895250943406,293.09812279144774,219.60660064125105,84.29723992297944,261.3134038310672,407.434692262486
2020-10-30,376.8088537748717,526.8950058752065,552.1592154281469,92.51782250935561,63.816429781262,531.4878169057778,617.6062417773525,62.64402324974878,2537.8607364038116,1443.6564223798268,151.5521594859778,491.40759984189856,294.64942900410506,333.8478004701621,375.6657620450329,82.98858522732986,560.1358968215935,1892.306434985155,1749.7371687176653,,90.30769560726799,467.6746271031205,690.8242596223847,246.53148028787723,386.1801457755122,323.21841722671587,331.5620255907209,931.8031279883138,142.23449134659043,222.89064813619308,295.95859228847746,344.30874013688145,297.09029633120247,203.16180059323224,84.2071595212665,269.05884485812993,405.0826457444442
2020-10-31,366.5322486719207,512.0801420210623,583.0874087140729,95.64721980151943,60.908918899747995,543.8193207783015,615.32528205996,60.3238742404988,2610.087458926014,1436.451649217607,149.6286816648748,513.8962593275513,353.88604160154716,330.5993635872191,362.8565884929105,86.35698899882274,529.3285282183298,1881.5019446822027,1764.565449808493,,84.7011207317241,457.59353242254764,683.8929125358726,241.01528537610028,383.8745926664046,337.8235716397109,324.6281603841113,910.5798463313132,143.04021822192934,221.62131912679612,250.42650116717317,337.42660285468264,303.3326040479099,199.39320058222793,81.8230315559304,275.91546478372646,402.85967494995356
2020-11-01,325.4258282601166,502.0357173328322,579.4487977392581,94.12264163354219,61.2294319103086,540.1198696165444,623.8182171779105,58.003725231248836,2726.7496492155756,1374.3104806934596,148.30908641551338,535.6758169375304,363.0878455001789,330.60557474760714,363.6965342996071,88.87403797092732,512.6878974079189,1888.7849714790075,1749.7371687176653,,80.88530260747334,449.58898083498127,734.7227911702955,249.07741640100508,356.20795535711426,285.1180144102071,326.9702659650106,925.7393332291707,138.39543976409334,220.44013796527392,254.5657821782008,330.72798923334256,319.22871323347874,196.3098005732244,81.44469386873602,276.0424392267931,400.85183036138136
2020-11-02,339.1279683973847,502.4332539299917,552.159215428147,104.15276115970826,61.96203307730425,546.2856215528062,626.2933011265702,67.28432126824872,2816.002332755168,1280.6484295846,147.57100771671801,556.5943222699055,385.70894675098197,332.1459425238401,365.9013920421855,95.64786093997343,500.97390824785833,1882.8224934970078,1873.3061778078957,,79.4627388330816,453.81167181740756,770.3037062143916,258.83683816799504,304.33301040219476,251.4626585889577,324.1659027036707,850.9525311997398,141.23918167705418,219.43525249950133,262.84434420025616,326.56200213185156,331.56815871999345,203.84700059523303,81.31858130633789,271.3443848333288,398.4997838433396
2020-11-03,335.7024333630676,501.05512705983875,555.7978264029618,103.18986968519633,63.88511114066785,562.3165765870872,610.6663005095414,60.3238742404988,2958.928785780076,1298.6603624901502,146.72109891204462,578.6777806837447,405.45448428346265,335.2422059772763,368.6312159139493,98.57207959874198,481.20390849216056,1939.0458597031097,2061.131071625046,,82.0233536269867,448.5449088887769,756.4410120413671,255.86657936934594,305.4857869567485,246.38260488008987,322.7483124836528,851.9631636595971,144.5094848769591,218.1835530596793,291.8193112774498,324.9653462823815,356.93660694079864,238.44960069627263,79.75718767664674,284.4227524691888,398.8439857728091
2020-11-04,342.55350343170164,488.5459754692197,527.598591348147,100.46167717407916,61.14930365766845,604.2436897536681,626.8271427625556,55.68357622199886,3048.181469319668,1264.4376899696053,146.6092688061665,600.6599388296306,424.81661332016705,335.528954548524,366.11137849385966,96.94340085208607,486.08826137298,1928.081302877151,2313.211850169116,,80.66773403021342,434.24112322577776,782.7801309701135,243.13689880370683,329.69409460237756,243.20757131204746,320.71437868971407,854.9950610391687,144.55688057550847,217.91910951605493,395.3013365531415,324.43312766589145,362.5982348699053,223.3752006522554,80.88019001800151,295.08860568678347,399.7475158376666
2020-11-05,335.7024333630676,484.3055850995183,523.9599803733321,97.0514365351827,60.66853414182755,619.0414944006967,613.6752260941867,51.04327820349892,3122.6986798711155,1209.5012946076781,146.67636686969337,624.4655017986773,447.246010323082,334.35193965499104,363.27656139625884,95.46278380967162,467.71379101180213,1920.0779767268161,2441.7236196229564,,80.7681502966411,426.63099881788855,773.5383348547639,249.50173908652638,348.1385194752379,234.9524840351372,313.5647932322322,797.3890108273099,147.25843539282124,218.27170090755408,418.0673821137936,318.854008375789,363.8684719052818,229.88460067126283,80.82614177697374,317.30913322343895,399.15950420815614
2020-11-06,352.83010853465265,471.69042374965676,521.231022142221,95.2460150204728,57.55497918209601,710.2946230573729,615.616468406861,51.04327820349892,3220.96061632574,1198.6941348643481,148.15252426728406,655.7166344622984,510.3167078782873,336.67284325332065,364.8514597838149,96.68429286966355,454.41397299433265,1934.6440303204254,2590.006430531233,,82.22418615984203,434.51954241143227,748.1233955375525,253.32064325621812,341.2218601479153,242.57256459843896,311.93148276134195,775.1550967104522,157.49590627948024,218.32458961627896,478.0869567736948,314.4861452473536,366.4452384627599,234.33840068426792,80.74206673537499,333.0539641636977,398.62885956689064
2020-11-07,373.3833187405548,460.6654087884331,488.48352336888775,91.71541294726232,57.77247015354784,748.5222850621967,596.5437626848353,46.40298018499899,3365.33771176917,1161.7696724079708,150.6351526177775,669.2908703680527,527.76179443611,335.20597420834605,372.9359381732692,91.72422577757514,438.42881811165086,1903.3510250726163,2570.2353890767963,,85.50445086314532,416.085872161225,752.7442935952273,252.47199788517554,357.3607319116681,259.0827391522595,308.9113992491298,738.772328155594,156.40580521284525,219.39999336035137,527.7583289060268,311.36624301275685,372.3246213122169,245.64420071728085,81.42067242827922,343.84679182435895,397.69664600791066
2020-11-08,376.80885377487175,450.56797922058166,504.8572727555544,91.15372625379702,58.04719559117122,811.4129548120682,588.390544971603,41.762682166499054,3524.22123139782,1168.0738489249131,154.21371600587614,705.2524654915065,617.671086695658,336.0123898653927,374.5108365608253,87.17132837215071,419.14513920555856,1839.9246653312132,2580.1209098040154,,88.31610632311958,418.5916448321154,751.3580241779248,252.47199788517557,385.02736922095846,253.36767872978314,300.4366751077181,736.7510632358798,164.46307396623425,221.4802825701964,593.9868250824694,308.24634077816006,373.19564099361787,247.6998007232832,82.45959972803526,346.5132551287576,396.73574895480823
2020-11-09,380.2343888091887,436.68070075980967,442.091233439999,85.657220753458,61.34390084265166,889.1014292089682,582.8580043804811,32.48208612949917,3602.2505235941103,1130.2487898232582,156.36085403873534,748.8622308454413,689.943588149495,335.5227433881359,382.3853284986055,81.35990648067398,406.18363134433633,1818.115601571551,2851.972729802523,,91.22817804952147,410.0998596696536,677.8857450608951,234.2261224077595,390.79125199372726,258.447732438651,295.19775472939085,729.6766360168796,171.95159433703105,223.43716479301676,600.1957465990109,304.13541077492664,370.83662935649005,236.73660069127067,81.55879571090574,355.02054281421994,396.0186616017467
2020-11-10,359.6811786032867,411.1588512221695,453.00706636444335,81.32420911815426,60.79444996740491,901.4329330814919,580.6741067787224,34.80223513874914,3686.6168326713127,1080.715974332996,158.4856260504189,792.5226463333528,743.045664814516,334.173886390534,383.8552336603245,75.9926697019216,397.8527437467482,1784.0214321711246,3074.396946164938,,95.12767639579526,397.1301659379155,709.7699416588514,235.49909046432342,419.61066585757146,244.4775847392644,288.60287848843774,682.1769104035923,175.31668893403472,226.5575986077843,629.1707136762046,298.8315769761121,361.07395042745344,216.86580063324791,83.93091295601344,356.5442361310192,394.727904366236
2020-11-11,359.6811786032867,391.41453356324746,452.09741362073964,75.90794457402457,62.63739977812836,902.6660834687443,554.4188044998015,25.52163910174926,3820.3049839782648,1014.0718225824613,161.8405292267614,822.60882591551,776.9773166907207,331.9171647828808,383.33026753113916,75.36340745889547,381.0852466277446,1723.6363363668486,2871.74377125696,,98.07322021100637,390.19288789535796,671.8785775859179,240.59096269057906,373.4996036754208,235.5874907487457,280.7753150996429,692.2832350021639,183.4687490845224,232.0227651760213,575.3600605328451,293.2708100520955,345.06896378170944,205.90260060123538,82.0152030795847,406.69914114232716,393.0786034541945
2020-11-12,356.2556435689697,364.46155227583307,415.71130387259154,71.45457150440684,60.1419770530494,923.6296400520348,558.4468822986008,23.201490092499284,3846.111149107762,955.5330406394241,164.74811197959153,859.2795229146375,838.5143802628207,328.7660360793503,393.0946375339866,72.1800808177044,359.0950864716743,1672.294999112451,2856.9154901661323,,103.29486606524425,381.4922883436553,686.6654513704774,262.65574233768683,327.38854149327005,222.8873564765761,268.47926079992203,635.6878172501622,191.2416436466153,238.4751876404559,565.0118580052759,288.9396516558318,326.0517007377869,180.89280052820672,84.49541680674794,403.0168822933956,391.7591627245614
2020-11-13,335.70243336306754,342.8090589505454,393.87963802370274,67.36228273773108,58.253239669388726,874.3036245619395,548.2553601570604,18.561192073999344,3893.753300116064,913.2049983113818,167.36493645713864,880.6032293188263,914.2375581786447,322.82506116819343,397.81933269665467,69.66303184559983,339.13478725308744,1624.3550754719456,2832.2016883480865,,107.81359805448855,349.72929958023946,708.8457620473166,255.86657936934594,367.73572090265185,197.4870879322369,253.81028374060585,583.1349293375891,195.45986081750718,244.5926482829663,560.8725769942482,281.0297818728247,304.0947462691358,169.24440049419337,84.52544360731893,402.255035634996,390.2245957890098
2020-11-14,294.5960129512634,323.9923266849956,366.5900557125916,61.705295324973406,55.609007332263786,753.4548866112061,506.76130572364553,25.521639101749255,3923.300595693329,836.6542834627946,169.10948610883676,886.0227936543326,866.1197919587161,318.56109956180643,401.2841091492779,62.778162598372624,336.93577123748037,1590.581039117533,2797.6023658028216,,110.27379658196601,352.95432181407057,695.4451576800597,248.65309371548375,387.33292233006586,187.32698051450123,239.3262097534659,560.9010152207313,172.8521126094686,250.2517401165278,540.1761719391098,273.15661682198936,283.87983116328684,166.16100048518987,86.969625173797,376.6061981355423,388.7187123475806
2020-11-15,294.5960129512634,292.69294526863735,342.02943163259164,59.33818711679822,49.26742848045764,826.2107594590967,465.75256186839937,39.44253315724908,3578.963895296783,754.6999887425426,170.2277871676176,864.5977869821905,810.3338558232609,301.9710901653612,391.30975269475636,60.03902106990589,312.09111913807413,1556.206753301845,2901.4003334386152,,109.92233964946922,317.6762908317669,690.8242596223848,197.7343714529273,349.29129602979157,260.9877592930849,218.33971106146097,491.1673754905864,199.67807798839905,255.75216582391468,523.6190478949992,263.70514828776976,255.60798400447828,146.63280042816754,82.51965332917723,372.7969648435442,376.2844176454941
2020-11-16,322.0002932257995,275.75788622964245,349.30665358222126,53.64107922593588,45.283909634918764,785.516796679768,442.6517783475743,46.40298018499899,3485.359284501624,737.5886524822702,169.22131621471485,850.7196502725759,758.9571173892335,293.1615943483295,383.9602268861615,57.07778698507699,295.04874501711964,1520.872068348117,2763.0030432575563,,106.37429823569221,309.0684976752824,688.975900399315,203.25056636470427,345.8329663661303,331.4735045036261,203.855637074321,441.64638495758487,193.51663717698395,261.21733239215166,546.3850934556514,253.9416895300905,242.72415121708795,143.54940041916402,82.0332191599273,353.1159261682208,363.44855402569317
2020-11-17,332.2768983287506,262.74518828262137,293.8178362162954,52.47758536090062,42.02154506314124,842.2417144933777,444.6900827758824,51.04327820349893,3375.873956703698,714.1731397050553,170.92113382406174,845.8572374108132,753.781102696253,286.76823992224405,392.359684953127,57.41092581962024,273.35460624776573,1512.1484428442523,2471.380181804612,,106.74249121259359,296.7832511082783,661.2505120532661,211.31269738960904,331.99964771148507,414.02437727272843,193.28534478157846,413.348676081584,194.891112434915,266.36516670803934,496.71372132331936,244.87562068367404,231.2920178986994,142.86420041716323,77.8234617198754,365.94034491794764,360.04955997218167
2020-11-18,339.12796839738456,249.59997813654712,261.9799901866659,49.428429024946126,42.387845646639065,903.8992338559967,460.5597386819954,69.60447027749869,3291.3549484245455,761.9047619047626,174.41023312745793,846.6676395544403,763.5580193385493,283.7465103934643,399.3942310842107,56.18941675962832,256.58710912876217,1488.618663962268,2417.0098178049107,,112.19844168849599,297.9897342461144,628.9042256495424,213.00998813169426,304.33301040219465,500.3852903234817,182.4376978805715,354.7319934098679,199.58328659130035,268.0928645263852,482.2262377847225,236.25000862331834,222.29148119088873,139.09560040615892,80.81413105674537,319.8486220847709,357.12384357169077
2020-11-19,332.2768983287506,238.68097293456603,250.15450451851777,48.345176116120186,45.48995371313629,960.6241516696064,476.6720498771927,67.28432126824873,3328.995301705144,788.0220646178101,179.33075778609356,817.4931623838637,769.5008510230824,285.403855023672,393.40961721149773,54.74581514327423,250.94155839638648,1496.0217406513277,2486.2084628954394,,117.50376776475692,310.04296482507306,617.8140703111229,198.15869413844865,312.40244628407106,536.5806729991651,178.8012707944385,357.7638907894394,204.180669350587,274.66869397784455,498.7833618288332,228.8173003585437,223.85205812006558,154.85520045217694,82.41756220723589,311.5952832854418,353.73919126524044
2020-11-20,339.12796839738456,228.82206532501036,221.04561671999932,45.576863126898346,44.50552089498587,1030.913723742992,490.9401808753493,81.20521532374855,3237.8338781411803,784.4196780367,185.32485146115877,838.563618118169,724.066944273588,287.1253816445561,397.08438011579517,50.933226259057015,245.97262797650524,1504.9854659397026,2451.6091403501746,,125.53706907896903,327.53697032369655,611.3448130303781,241.86393074714292,267.44416065647414,615.956512200225,170.7579871547714,336.5406091324388,208.06711663163347,285.5637679751685,449.1119896965012,224.21085647099198,220.11393198738617,154.51260045117655,86.39311060283413,317.3091332234389,350.7417661294433
2020-11-21,356.2556435689697,215.65035273912548,222.86492220740675,50.23083858703941,40.956983992350665,1177.6586198260254,567.0368795321849,74.24476829599863,3126.2871111169334,813.2387706855799,194.06996574082487,866.319891537398,837.747563271268,290.86139461796,401.59908882678917,51.710550206324605,238.08577245899158,1481.5757369499734,2520.8077854407034,,137.05146762933973,345.204987813354,638.6081115706595,269.869227991549,275.5135965383505,586.7462033742349,166.93665699646212,352.71072849015354,239.91702605679467,300.46075426600794,486.3655187957502,219.64111731561206,215.57737114675578,153.48480044817538,85.99675683529713,354.004747269687,348.10288467017693
2020-11-22,359.6811786032867,217.37301132681665,226.50353318222156,49.949995240306755,42.53665525868505,1069.141385747816,626.1477079531197,69.60447027749869,3394.35056013961,831.2507035911298,203.57552474046187,882.6292346778939,884.5233997559795,305.0673536187973,412.5183843138443,52.00667361480749,241.02484194138944,1508.50692944585,2683.9188774398076,,152.5825168368165,382.4319530952392,706.5353130184793,284.72052198479463,292.805244856657,566.4259885387636,163.39268144641724,372.92337768729703,222.19103479933887,319.43017112866266,463.59947323509806,216.63132927753048,223.27137833246493,161.022000470184,92.93895312730855,386.12928136553745,355.8187445891187
2020-11-23,339.1279683973847,211.8605038462049,203.762214589629,49.26794711252746,41.3347314690828,1088.8717919438543,672.300743936953,71.92461928674867,3444.5122479800825,786.2208713272549,216.12286261998275,908.4608030060086,886.6321464827494,314.2101817099869,408.4236485061987,53.96849119600664,248.46766537882857,1550.4043418428525,2234.1276843513683,,171.05910985950436,401.20204652811236,739.805779033738,291.9340076386568,304.3330104021947,525.1505521542124,160.8964899720378,385.0509672055831,235.79360028300147,338.17040358684295,444.97270868547355,214.7777403028583,226.90062700496924,161.70720047218478,95.98367070520628,403.0168822933956,363.63499673748913
2020-11-24,318.57475819148254,203.64474750490848,218.3166584888882,45.85770647363099,42.93729652188579,1018.5822198704684,677.5420981811739,64.96417225899874,3431.38011661241,797.9286277158624,224.7337807725951,902.3321367948283,956.4124927140402,320.10767849842745,393.6196036631719,52.93205926631652,259.75876684358,1535.51815520323,2298.383569078288,,185.184331336994,432.6054105100578,800.339543589278,280.0529724440603,306.63856351130227,471.8099882111002,160.8348556146457,363.82768554858245,240.20140024809075,357.9155215107959,473.9476757626672,213.03426552470128,225.7755599164929,155.54040045417773,100.76994271622108,415.58735215698925,362.07174630781503
