,Cars,Motorbikes,Buses,Trucks,Vans,Pedestrians & cyclists
2020-05-01,0.5800301647378109,1.2742373905164601,0.728086758310578,0.6153165016801381,0.6290438940206243,0.5750184094256259
2020-05-02,0.5904006038938573,1.3005134400483236,0.7310196746563352,0.61637604819423,0.6345783882421173,0.5943575110456554
2020-05-03,0.5963042454796578,1.3585019631531259,0.7457853914315277,0.618578391305664,0.6461495480457754,0.617427589592538
2020-05-04,0.6024325499587869,1.329507701600725,0.7405574874942626,0.6207655980383253,0.647366075849094,0.6108707658321061
2020-05-05,0.6172622979219681,1.4007852612503775,0.7366598983981765,0.6196757787666879,0.6578550917346837,0.6460020864015709
2020-05-06,0.6186811689060565,1.3847780126849893,0.7273943722236484,0.6183059364877546,0.6534451784476538,0.6395771968581246
2020-05-07,0.6284445189992417,1.428873452129266,0.7233178518916142,0.6209320982048254,0.6565183257182464,0.6619814678448698
2020-05-08,0.6139407818568239,1.4590758079130173,0.7077508343641329,0.5892138164865438,0.6167760598644845,0.6708425380461461
2020-05-09,0.6115728349611408,1.4617940199335548,0.7010837009203288,0.5893954530318167,0.6130769666020681,0.6609167893961708
2020-05-10,0.6156741808915722,1.4403503473270916,0.6990843388490832,0.5950110495565041,0.6173348139136831,0.6453055964653903
2020-05-11,0.6234929488302802,1.4557535487768045,0.7038999229817724,0.6014667151030787,0.6287680534140581,0.6443176239567993
2020-05-12,0.6312308381273899,1.4916943521594683,0.7074552088438708,0.6059319468410378,0.6371882647503996,0.6633069464899363
2020-05-13,0.6474250387293866,1.5451525218967082,0.7199959545981438,0.6176247994429812,0.6598178037429447,0.6900957290132548
2020-05-14,0.6515837985103353,1.53518574448807,0.7216063357216763,0.6214240305149396,0.6671487983251525,0.6903595974472264
2020-05-15,0.6750256240511113,1.5312594382361824,0.730537338281171,0.6602564102564102,0.7155517519414936,0.6899607265586648
2020-05-16,0.6934839273669857,1.5762609483539716,0.7439260625014587,0.6694896013077832,0.7383757939258484,0.7180780559646538
2020-05-17,0.7098328957399421,1.596496526729085,0.738651480850468,0.6737580601216965,0.7471390378113816,0.740893470790378
2020-05-18,0.7113611026654505,1.5925702204771974,0.7319610085498012,0.674053219507765,0.7466651577949727,0.7383928571428572
2020-05-19,0.7161778750984149,1.583509513742072,0.7278066920282245,0.6776556776556778,0.7502899862786981,0.7235487236131565
2020-05-20,0.7160290983379439,1.554213228631833,0.7165729222582679,0.67460569733297,0.7410917629751177,0.6991500981836033
2020-05-21,0.7246950950099376,1.5880398671096345,0.7180510498595779,0.680395362213544,0.7478286393277976,0.6964868679430535
2020-05-22,0.7378728218308428,1.603745092117185,0.728942516395547,0.6901658947113493,0.7625401383446734,0.7043753068237605
2020-05-23,0.7469222431741173,1.5524010872848082,0.7294948693412996,0.6976584022038567,0.7671516274595788,0.6801178203240059
2020-05-24,0.7609586814984117,1.5385080036242829,0.7391182579877238,0.7022977022977023,0.7711972896892195,0.6772459499263623
2020-05-25,0.7623585809492857,1.525823014195107,0.7262507682373718,0.6611191838464566,0.7216662187203824,0.6781326705940108
2020-05-26,0.775230766235264,1.5551192993053458,0.7369710831563471,0.6706021251475798,0.7341179466142334,0.6917587137947964
2020-05-27,0.7896196756766471,1.6212624584717605,0.7541873799021322,0.6821890230981139,0.7523411087377817,0.7194802405498282
2020-05-28,0.7957175258524584,1.5971005738447597,0.75553325398122,0.6902340084158265,0.75873495254127,0.7172434953362788
2020-05-29,0.7908702991161762,1.5451525218967082,0.7483371064485261,0.6916643962098508,0.7534267890738828,0.6975699558173785
2020-05-30,0.7906795852822839,1.5152521896707944,0.7411098404400153,0.6964172191444918,0.7517646725984185,0.6910591556210114
2020-05-31,0.7842876763416493,1.4862579281183932,0.7263363440458687,0.7033421124330215,0.752800843082059,0.6645403780068728
2020-06-01,0.796037545662733,1.4877680459075808,0.7460498984759727,0.7594148275966458,0.8152822768873864,0.6586892488954346
2020-06-02,0.7968443350752196,1.4672304439746302,0.7474113317929687,0.7617988072533528,0.8168878106743243,0.6547680412371134
2020-06-03,0.8011483768605208,1.4560555723346422,0.7556888463603053,0.7703659976387248,0.8298700012731104,0.664896293568974
2020-06-04,0.81026719407529,1.5164602839021446,0.7774562201943349,0.7785926195017104,0.8504979276590328,0.7010033136966126
2020-06-05,0.8249351847552747,1.565992147387496,0.7955905119767233,0.789430266702994,0.8725156663318858,0.7278595974472264
2020-06-06,0.8286615932792845,1.562367864693446,0.8105662784636809,0.7943647261829081,0.8865693915946417,0.7348797250859107
2020-06-07,0.8367449641812461,1.5841135608577468,0.8260321609447568,0.797505524778252,0.8987912523163538,0.7699895679921454
2020-06-08,0.8432202480178493,1.6312292358803986,0.8428127990291036,0.8041806678170315,0.9120528199397394,0.8105424644084439
2020-06-09,0.8507898897703995,1.6777408637873754,0.8559447958239007,0.811635334362607,0.921346526530208,0.8422220176730486
2020-06-10,0.846427934883707,1.613711869525823,0.8581230891310945,0.8123013350286078,0.9179586380546871,0.8182406725576828
2020-06-11,0.8443260887038998,1.5756569012382966,0.8552990874506966,0.8106439015529924,0.908611885193725,0.8064432989690722
2020-06-12,0.8403600397603396,1.5856236786469344,0.8585587477925332,0.8100914237277873,0.9030031261935411,0.812183971526755
2020-06-13,0.8532412115620511,1.6115977046209604,0.857788565516061,0.8121121302939484,0.9002871571442717,0.828691089837997
2020-06-14,0.8594139493689719,1.6064633041377228,0.8506857734108184,0.8153134744043836,0.8979743397507534,0.8160591556210114
2020-06-15,0.8638717604234846,1.5844155844155845,0.8484219042951276,0.8145036781400419,0.8947066894883511,0.8054246440844378
2020-06-16,0.8673110996949077,1.5276351555421321,0.8455123268062331,0.8175990675990675,0.8945227957506401,0.7873465881197841
2020-06-17,0.8752187342891989,1.5436424041075203,0.8472005041193083,0.8219053673599129,0.8974049764474559,0.806173294059892
2020-06-18,0.8762501865950141,1.4808215040773178,0.8434118296885817,0.8252580752580753,0.8923620443325364,0.781087383406971
2020-06-19,0.8874908200245532,1.4723648444578679,0.8480018048715975,0.8297611479429661,0.9005877526770684,0.7983584928816888
2020-06-20,0.8942566678698612,1.4503171247357294,0.8519382920624547,0.8313277631459449,0.9052169238821381,0.8118249877270497
2020-06-21,0.9011932595140991,1.4575656901238296,0.8639655829657463,0.8360351769442678,0.9122013494971214,0.8163567746686304
2020-06-22,0.8994343986847735,1.4183026276049533,0.8582008853206371,0.8391305664032936,0.9078904559150127,0.7979074619538539
2020-06-23,0.901381976344495,1.4219269102990033,0.8567460965761897,0.8414994096812279,0.9045768322181829,0.7914610947471772
2020-06-24,0.9059361428177021,1.4170945333736034,0.8499622688480718,0.841378318651046,0.8979425119884572,0.7747238586156111
2020-06-25,0.9128622501935846,1.4439746300211418,0.844921075765709,0.8411058638331366,0.8975888701851668,0.7763745704467354
2020-06-26,0.9139800729006126,1.4038054968287526,0.8404633541049159,0.8444737081100717,0.8913294102669288,0.7421391752577319
2020-06-27,0.9109825706527356,1.4276653578979162,0.8483285488676765,0.8519359428450338,0.895622621758873,0.7271876534118802
2020-06-28,0.912998545682204,1.4173965569314404,0.8459557650866261,0.8547361729179911,0.9001244819147581,0.7254172803141874
2020-06-29,0.9231183608994703,1.4762911507097554,0.8654748290428734,0.8651348651348651,0.9203174288826333,0.7567992145311732
2020-06-30,0.9203525110571588,1.4844457867713683,0.8742657984611913,0.8666636393909121,0.9291089641124298,0.7734965635738832
2020-07-01,0.926630590798507,1.507399577167019,0.887771216965793,0.8745118517845791,0.9430707425063302,0.7989445262641139
2020-07-02,0.9357638862886238,1.5077016007248563,0.9107677705945962,0.8871885690067508,0.9642786414496484,0.8211094747177221
2020-07-03,0.9384927915662548,1.500755058894594,0.9203600407652033,0.892637665364938,0.9791492792780049,0.8459591310751104
2020-07-04,0.9380219979920129,1.4913923286016308,0.9245765942384142,0.897080192534738,0.9888390646881586,0.8758130829651448
2020-07-05,0.9431103629004678,1.4986408939897313,0.9279685081024731,0.9009853782581055,0.9872335309012208,0.8805688512518409
2020-07-06,0.9436215957955089,1.4759891271519177,0.9249188974724019,0.9015151515151515,0.9842487940814507,0.8819587628865978
2020-07-07,0.9477823525799537,1.4596798550286922,0.9290031974233902,0.9072367026912481,0.9854476397946048,0.8851466617574866
2020-07-08,0.9388193016378923,1.3962549078828148,0.9301156829338498,0.9105061605061604,0.9825831411879535,0.8693421698576337
2020-07-09,0.9296875039003974,1.3769254001812141,0.9251056083273042,0.9122392758756395,0.9789264849419321,0.8759787677957781
2020-07-10,0.9305641884352529,1.396254907882815,0.9277040010580283,0.9105894105894106,0.9745307173270338,0.8900374324987727
2020-07-11,0.9360274907501295,1.3917245545152521,0.9267315486887452,0.9059349741167922,0.9632071067856789,0.8773318605792833
