date,East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber
2020-11-23,183.1428489704855,78.38664211221852,119.31367136383606,212.86916821229846,158.22987569483251,102.99691139148439,80.02753097234388,196.78829169254755,207.70883348996864
2020-11-24,171.78325235875076,77.63292439960104,116.25782889862684,199.8858610358111,146.69692348749788,99.27360984475564,76.08559629583281,180.59374399715088,194.2723435465504
2020-11-25,164.91846016173125,77.44449497144666,112.0475570576719,184.76244828078185,140.40115730668236,97.02231123510572,72.83193592791892,174.5646050283019,181.20702735847516
2020-11-26,162.71191981268925,76.94201649636834,110.82522007158819,174.2045940933086,134.38396485068168,94.3380705851385,71.76823926917783,166.8529156495416,170.59145795566403
2020-11-27,159.60641858070423,79.64283829991433,112.25127988868583,166.92823512626623,128.0881986698662,94.98748364561442,69.578275560005,158.72058866830344,162.3514005870484
2020-11-28,150.9437046177986,77.31887535267708,113.6773397057835,159.2238550435155,124.74531397208801,94.90089523755097,67.82630459266676,152.69144969945444,158.12001977613767
2020-11-29,148.98233541865017,75.49739088051815,113.54152448510753,152.09016978170925,122.40529468364332,96.32960397059803,66.26204480040045,150.02741155042816,154.0371084673642
2020-11-30,151.0254283344298,76.81639687759876,117.07272022268263,149.0940219717506,121.73671774408768,95.2472488698048,62.8206732574146,146.17156686104798,152.84935245026642
2020-12-01,143.75201755425434,79.140359824836,117.41225827437256,138.108146668569,123.1853011131249,98.66749098831143,61.25641346514829,144.34880391697735,146.1682248540916
2020-12-02,145.79511047003396,81.46432277207326,123.45603559445304,133.54258810101297,119.50812794556893,98.79737360040662,57.877612313853085,140.56306549467683,145.05470358806247
2020-12-03,146.6123476363458,83.03456800669301,125.2216334632406,127.69296618633184,118.22668881142063,102.6072635551988,55.56250782129896,139.2310464201637,144.38659082844498
2020-12-04,143.83374127088553,83.09737781607781,127.53049221473202,122.69938650306749,122.90672738831003,102.39079253504016,55.75021899637091,137.61860227733197,141.56567028783783
2020-12-05,144.81442587045973,85.92381923839338,131.87657927636292,121.55799686117848,122.90672738831003,105.16162159307085,55.93793017144288,138.5299837493673,138.29934124081902
2020-12-06,146.44890020308344,89.37835875455686,137.37709571373955,129.54772435440148,123.79816330771754,110.22704346478318,56.50106369665875,138.17945241396907,136.29500296196656
2020-12-07,143.67029383762315,96.35024759626859,140.77247623063872,126.55157654444285,121.06814080453205,117.71694076227239,54.93680390439244,135.79583933326134,130.2077533743406
2020-12-08,150.5350860346427,103.5733756755195,146.40880788869129,127.55029248109574,116.05381375786483,119.14564949531946,58.31560505568764,137.8289210785709,129.01999735724286
2020-12-09,148.65544055212544,110.41964489846167,155.03307440161512,124.69681837637323,118.00382983156875,124.64401340734909,64.19722187460894,136.28658320281883,128.94576260617424
2020-12-10,149.63612515169964,117.51715335894298,169.15785735191557,125.83820801826224,120.78956707971722,132.6101469491873,66.88774871730696,136.63711453821705,128.87152785510565
2020-12-11,157.80849681481814,131.08407218605774,184.30125445728578,131.8305036381795,120.84528182468017,142.04828342810433,69.20285320986109,139.79189655680082,129.46540586365452
2020-12-12,161.48606406322148,139.31215721546528,198.22231457657227,134.683977742902,122.57243891853223,149.92782856187912,70.76711300212739,142.03529710334925,131.6182136446442
2020-12-13,162.3850249461645,151.685689664269,218.25505962627727,131.54515622770722,125.74817938142147,160.9245563859384,73.08221749468152,143.50752871202167,133.91949092777108
2020-12-14,168.4325799768722,166.32037525092517,252.4125876262827,138.53616778427735,128.14391341482914,176.0775277970437,76.77387060442999,147.57369220264076,141.19449653249478
2020-12-15,166.55293449435493,184.1583611162057,283.106827499051,141.67498929947212,132.3782340320148,195.12697757100466,76.52358903766738,152.48113089821553,140.67485327501453
2020-12-16,167.8605139604539,200.551721365636,321.6104425606874,152.09016978170925,136.89112837401532,211.14583306274457,77.58728569640846,157.87931346334773,137.63122848120153
2020-12-17,168.51430369350336,220.46243094061458,360.99685655671743,153.23155942359824,140.45687205164535,226.99151173835756,81.15379802277563,162.0856894881261,137.4827589790643
2020-12-18,160.7505506135408,239.99628165928445,398.9572107356499,150.09273790840348,142.1840291454974,245.30496004377912,86.72256288324365,166.0116404445859,140.67485327501453
2020-12-19,167.45189537729797,248.91527459192466,421.7741678092122,154.80097018119562,149.64980497053526,251.23626599612604,86.84770366662495,170.077803935205,140.45214902180868
2020-12-20,174.72530615747343,265.9367329352029,449.2088423857573,156.37038093879298,151.934109514017,261.5835807597094,91.16506069327994,175.125455164939,141.78837454104365
2020-12-21,178.97493942229505,289.4276016451145,490.428761860913,147.52461121415323,160.4027507483883,279.8537348610992,96.48354398698535,185.0805450902478,140.74908802608311
2020-12-22,182.40733552080482,310.84574664532806,546.452540389749,152.80353830788985,167.25566437883353,297.43118169798134,102.30259041421598,188.0951145746723,146.39092910729744
2020-12-23,189.0269565679308,331.8242229798481,574.430475848998,157.0837494649736,171.2671260161673,308.5144979301041,106.68251783256164,192.65202193484885,148.32103263508128
2020-12-24,181.2632034879682,334.5250447833941,581.4249597138102,157.6544442859181,171.37855550609322,308.86085156235794,105.8065323488925,190.96947152493752,146.83633761370908
2020-12-25,172.2735946585379,308.64740331686045,548.8972143619163,150.37808531887575,159.45560008401785,284.96245093684325,96.98410712051057,177.2286431773282,133.17714341708498
2020-12-26,175.13392474062937,334.0225663083158,594.5311285090409,158.08246540162648,163.07705850661083,305.52719785191476,109.68589663371293,184.7300137548496,138.00240223654458
2020-12-27,185.3493893195275,357.953103683921,635.8189555945346,174.34726779854472,177.67432168690877,321.8924069759085,118.00775872856966,198.47084210245893,145.50011209447413
2020-12-28,185.26766560289627,358.64401158715367,638.3994447873779,188.61463832215722,182.63293398861302,318.60204746949705,124.38993868101615,198.75126717077748,144.68352983271942
2020-12-29,211.99132094129376,417.7480422182415,702.7079517774478,221.7149379369382,219.0703771943949,374.3649822623646,153.360030033788,235.76737618882703,160.49553181033318
2020-12-30,236.59015964728044,451.91657852356747,755.6079802307365,254.95791125695533,254.05923703113953,418.1354225384431,171.31773244900512,274.7464606851065,181.72667061595544
2020-12-31,258.2469445545445,485.2685873068912,794.3153181233868,274.7895562847767,281.0251735932166,441.2112332873549,189.02515329745964,305.3127931318292,193.75270028907013
2021-01-01,274.5916878807814,510.64375029834656,821.614177479256,286.2034527036667,301.02676703492256,468.7030528475031,204.8554623951946,331.46243075253466,203.84862643440098
2021-01-02,299.3539740200305,535.2023857677997,844.9743954355221,302.1829076901127,336.2384858515191,493.07768971736675,221.68689775997996,364.9732264166023,217.06241212461342
2021-01-03,302.45947525201547,540.5412195655068,852.9195858450661,305.7497503210158,356.96437097774367,501.2170000753319,230.5093229883619,382.2193681181936,224.63435673361155
2021-01-04,335.6393042042766,595.6254223959681,915.3945873560104,333.0004280211157,394.23753535797,550.3992158553766,257.03916906519834,425.4048286392514,245.19738277961633
2021-01-05,330.2455389066184,575.275044155296,883.7496409385104,321.5865316022257,403.0961798070822,530.1808225725589,258.22800650732074,433.3268368192506,238.36778568130427
2021-01-06,322.4817858266558,559.1957329527896,870.1681188709138,298.1880439435012,408.44479532352716,516.4998540985324,261.2939557001627,435.9908749682769,235.62109989176574
2021-01-07,338.3361868531057,560.2006899029462,879.8789071492454,298.33071764873733,424.992074577529,524.5092818444024,264.6727568514579,445.3851147569486,243.71268775824416
2021-01-08,358.76711601090193,584.570895944245,924.4942071413001,309.60194036239125,454.63231889782867,548.2777998578218,281.5667626079339,466.8376324833182,255.14483942280998
2021-01-09,344.9558079002317,556.4321013398588,886.7375757933817,298.1880439435012,448.0579789921983,529.2716442878925,275.0594418721061,458.28466789960225,243.63845300717554
2021-01-10,344.5471893170758,532.9412326299472,850.8144499245886,291.62505350263945,444.1022320998274,514.2485554888824,273.2449005130772,449.45127824756764,235.99227364710876
2021-01-11,335.802751637539,501.03384946247365,807.1498564772655,280.06848337851335,449.61799185116143,489.3110939666063,271.49292954573895,447.90894037181556,231.68665808512944
2021-01-12,343.321333567608,479.6785142716449,763.9606163023084,268.6545869596233,442.2636455160495,465.7590469733455,265.9241646852709,448.75021557677127,231.46395383192362
2021-01-13,339.0717003027864,464.5413502099104,722.6048816064767,270.93736624340136,432.0121324428631,448.65783638081234,266.7375797772494,440.6178885955331,221.66496669086717
2021-01-14,329.6734728902001,448.2107997698648,688.8547992684993,269.367955485804,421.2034719200471,437.87757957691167,272.80690777124266,438.37448804898463,203.47745267905796
2021-01-15,329.42830174030655,434.1414024676718,657.1419452406611,268.3692395491511,414.4619877795279,422.8544907779016,268.4895507445877,443.0716079433205,200.73076688951937
2021-01-16,325.09694475885374,418.87861878716774,634.8682490498027,264.5170495077757,402.3718881225635,405.3203381450512,260.1051182580403,434.3784308254452,201.3988796491369
2021-01-17,322.40006211002463,404.6207920568203,613.5452594036761,259.09544870880296,393.01181096878474,391.1198392226439,251.2826930296584,434.2382182912859,200.28535838310773
2021-01-18,316.4342307959481,376.23075821489493,577.5542259245451,253.67384790983022,372.45307007744907,373.62898079382524,242.33512701789516,429.6112046640297,191.52565775701183
2021-01-19,304.99291046758225,352.8026993143681,547.8106925965086,257.6687116564417,359.0815312863365,357.2637716698315,234.70153923163562,413.4867632357127,188.55626771426748
2021-01-20,306.13704250041883,339.92668839048605,520.5118332406395,252.10443715223286,350.0000278573725,338.08443928377534,226.004254786635,409.2102809438547,190.931779748463
2021-01-21,299.59914516992404,325.1035733756755,488.18781071975957,246.96818376373233,339.0799378446305,314.5323922905145,212.73933174821673,394.9787087266879,197.98408109998087
2021-01-22,287.66748254177105,307.6424463667038,461.8396579086222,241.54658296475958,327.10126767759215,297.3878874939496,201.2889500688274,374.157147404035,195.2373953104423
2021-01-23,281.29303264453864,298.3465945777548,441.7390052485792,236.9810243972036,312.1697160275164,289.7248133803335,196.53360030033787,361.8885506650982,191.1544840016688
2021-01-24,266.5010399342941,289.11355259819055,416.68109703386347,228.9912969039806,297.90674131699626,277.64573045548104,190.9022650481792,337.2111446530651,186.62616418648363
2021-01-25,247.37769024259686,275.1697749147671,382.99892230622396,213.86788414895136,279.4094459892905,258.8993401097421,181.82955825303466,303.9106677902364,182.84019188198457
2021-01-26,233.89327699845134,260.40946970934135,358.34845975353613,201.16992438293622,265.53647449351115,241.06212804866962,167.75122012263796,284.84176314457454,175.9363600326039
2021-01-27,225.63918161870163,244.0789192692958,335.1240570179459,190.04137537451848,251.99779146750967,227.98727843108733,158.67851332749342,265.14190209519586,168.884058681086
2021-01-28,219.67335030462516,227.93679825740463,314.3443282545232,186.33185903837924,241.07770145476772,220.41079272553466,154.11087473407582,258.5519129897098,165.02385162551835
2021-01-29,212.07304465792495,220.46243094061458,293.0892462187345,181.6236267655871,231.55048006609996,208.80794604503117,152.73432611688148,248.1761854619232,162.12869633384258
2021-01-30,207.65996395984095,213.05087343320932,275.90862080322484,177.34341560850336,228.65331332802558,201.27475454351026,146.2270053810537,238.64173313909225,159.45624529537264
2021-01-31,207.4965165265786,210.78972029535686,265.9941096938793,179.7688685975175,222.74755036195086,196.59898050808346,143.16105618821175,242.6377903626317,155.22486448446193
