date,Under 18,18 to 64,65 to 84,85+
2021-03-10,2.3984598296707125,45.15246240431265,33.92689176560869,18.522186000407952
2021-03-11,2.4050260351726584,45.577557480832965,33.72163111394215,18.295785370052226
2021-03-12,2.3490936282704777,46.090904503420234,33.05454596749196,18.505455900817328
2021-03-13,2.264059614665036,47.070341732857464,32.97105802686116,17.694540625616337
2021-03-14,2.6431001606234834,46.80912764760573,32.83318531095249,17.7145868808183
2021-03-15,2.7053133964894136,46.19297733085661,33.06648494544973,18.03522432720425
2021-03-16,2.477228851634682,46.96027421616592,32.46243061468733,18.100066317512077
2021-03-17,2.2812260240529074,47.09522698269763,33.49064216921467,17.132904824034792
2021-03-18,2.2886589936239616,46.95236893338079,33.77382018067776,16.985151892317496
2021-03-19,2.44689801562834,46.775690488151106,34.168502303329994,16.608909192890557
2021-03-20,2.95823337016927,46.034480478648405,33.96125310653376,17.046033044648556
2021-03-21,2.8540911118443972,46.27747908140645,33.885316043171876,16.98311376357728
2021-03-22,3.004281057952711,46.26456682359623,33.69536993485843,17.035782183592637
2021-03-23,3.4121496398827267,46.51732479210261,32.67228283181033,17.398242736204335
2021-03-24,3.566930531505723,46.732863639220405,31.802228909124825,17.897976920149045
2021-03-25,3.7373619519371437,46.64637605273282,31.526231758127672,18.090030237202363
2021-03-26,4.041063442629332,46.03588248630069,32.3823238163543,17.54073025471568
2021-03-27,3.741024727956471,46.31172453043542,32.76324854396892,17.184002197639188
2021-03-28,3.7326839226517188,45.91460952231472,33.272501045631294,17.080205509402273
2021-03-29,3.635030436846855,46.5741243684751,33.05266276357783,16.738182431100217
2021-03-30,3.742429996913093,46.889807175782764,33.85546324080935,15.512299586494796
2021-03-31,4.077206331689427,46.95329923927482,33.38215876750487,15.587335661530874
2021-04-01,4.057365061848158,47.15171193768752,33.80874606909218,14.982176931372143
2021-04-02,3.8611453219457768,47.29682937471049,33.13557150231522,15.706453801028513
2021-04-03,4.022979142997475,47.45312094161658,32.96376162380143,15.560138291584511
2021-04-04,4.119941004665219,48.223429064865876,32.17190642018152,15.484723510287377
2021-04-05,4.622346056750089,47.76086229884941,32.02214397440586,15.59464766999464
2021-04-06,4.066544677499288,48.99153965704811,31.358419997242283,15.58349566821032
2021-04-07,3.8972325081871184,48.87362582484856,31.488427555821268,15.740714111143049
2021-04-08,4.023451670550859,50.131036419608556,30.209024228225164,15.636487681615412
2021-04-09,3.9749131136357967,50.30260339801129,31.194693339440935,14.527790148911961
2021-04-10,3.8892907926366584,50.31581671915314,31.231162105792425,14.563730382417772
2021-04-11,3.9112688146146803,50.59158856635356,30.865385025729633,14.631757593302126
2021-04-12,3.5014615514068512,50.83448611893012,31.597591572104175,14.066460757558852
2021-04-13,3.360640195542101,50.02935532344253,32.238941008053416,14.371063472961952
2021-04-14,3.6557154906173963,50.277916286289205,31.701119041660018,14.365249181433374
2021-04-15,3.5032496090935505,49.13611624021063,32.91678033701015,14.443853813685669
2021-04-16,3.353186539107614,49.96979996235473,31.593760517085837,15.08325298145183
2021-04-17,3.3034300655100814,50.02516279917451,31.31904871919523,15.35235841612018
2021-04-18,2.987103534897836,49.40271381958268,32.283334433480945,15.326848212038547
2021-04-19,2.823147527765151,48.863573810726656,32.81649064645621,15.496788015051987
2021-04-20,3.0213220356635486,48.099458640849186,33.67588202205407,15.203337301433205
2021-04-21,2.5372822659094934,47.737518993195245,34.81839030741949,14.906808433475765
2021-04-22,2.7084565213014824,47.24233632581128,34.45770169784352,15.591505455043722
2021-04-23,3.036504635024829,46.53351808008762,35.28953798621343,15.140439298674123
2021-04-24,3.3347249332451265,46.25453780110734,35.50117819785364,14.909559067793891
2021-04-25,3.4801569378226587,45.64181607690364,35.45468763901328,15.423339346260416
2021-04-26,3.595178791974947,45.41177236859907,35.37417234110668,15.618876498319308
2021-04-27,4.419705031042002,45.17944729571276,34.59064464431368,15.810203028931554
2021-04-28,4.7216235512590785,45.713218856771654,34.417391822585735,15.14776576938354
2021-04-29,4.636219824551004,47.918187800871024,33.17515579774101,14.270436576836955
2021-04-30,4.990271752167054,47.91537786493757,32.28721604276743,14.80713434012795
2021-05-01,4.899023131506668,49.19498061512855,31.306823885904688,14.599172367460097
2021-05-02,5.274886601640761,50.373363386359756,30.205355261071578,14.146394750927909
2021-05-03,5.923989312599142,51.79975295707923,28.803511591186666,13.472746139134967
2021-05-04,6.331727407837237,52.75511009993637,27.95827349594857,12.954888996277825
2021-05-05,6.5919284722961375,53.95304876682831,26.000007043300094,13.455015717575451
2021-05-06,6.705564835932501,54.310191623971164,25.67533171862477,13.308911821471554
2021-05-07,6.031326182599771,54.56585930124163,25.946837216611108,13.455977299547486
2021-05-08,5.93678836747372,53.9356072004013,26.272467468711945,13.855136963413031
2021-05-09,5.348360776757801,53.81301811900215,27.400287017584127,13.438334086655923
2021-05-10,5.861886860007161,53.63279953129577,27.117363213227872,13.387950395469193
2021-05-11,5.965563773810657,53.7991648115851,26.753288469406296,13.481982945197945
2021-05-12,5.677747458829656,52.75138406940708,27.890001219022274,13.680867252740995
2021-05-13,5.414497195579393,53.08922190724492,26.95985028887134,14.536430608304354
2021-05-14,5.83709047531553,53.77722438096168,26.673826788562128,13.71185835516067
2021-05-15,5.709539454907366,55.409877442186165,26.852398217133555,12.028184885772916
2021-05-16,6.247961781911316,56.55362664570343,25.542980605307378,11.655430967077873
2021-05-17,5.714533616904205,58.10310845834314,23.53119438299484,12.651163541757814
2021-05-18,4.404507496751502,60.34944159075222,22.974634206181502,12.271416706314778
2021-05-19,4.7117271588098735,61.57832023898571,22.513804713093943,11.196147889110478
2021-05-20,5.054489746470422,61.64135703671638,22.675336507278796,10.6288167095344
2021-05-21,5.605376767945677,62.30662314315896,21.533879924645742,10.55412016424962
2021-05-22,6.72102302644908,62.29301770098209,19.724356115121935,11.261603157446897
2021-05-23,7.478860830291725,61.61064922200344,20.045100745793924,10.865389201910906
2021-05-24,6.612104861494941,62.059786405834494,21.274318301542092,10.053790431128464
2021-05-25,6.7816575310476095,61.796438642486734,21.335645862869654,10.086257963595996
2021-05-26,7.063006063669488,62.36722043567939,20.65976260634124,9.910010894309877
2021-05-27,6.678377169082393,62.67632858840693,21.451852247705528,9.193441994805154
2021-05-28,6.110236869484291,64.52141444883804,20.911114213361355,8.457234468316297
2021-05-29,5.621624033045369,64.45516186084633,21.747553136756803,8.175660969351492
2021-05-30,5.923108263101027,64.69866835435283,21.786977997610233,7.591245384935909
