,Black,Mixed,Other,South Asian,Unknown,White,All
2021-07-14,73.10809126044134,81.3731527093596,79.07586206896552,87.73724908224635,85.7266070250799,95.92210646776216,94.44125914220588
2021-07-15,73.12055853384865,81.40394088669952,79.10344827586206,87.76068109036945,85.7384451472155,95.92605763137985,94.446852843698
2021-07-16,73.18289490088517,81.46551724137932,79.13103448275862,87.78801843317973,85.74520978843584,95.93000879499753,94.45282793392822
2021-07-17,73.2078294476998,81.46551724137932,79.17241379310344,87.80754510661563,85.75704791057144,95.93513067376121,94.45943867205526
2021-07-18,73.22029672110709,81.46551724137932,79.18620689655172,87.81535577599,85.75873907087653,95.93747210405317,94.46210839322195
2021-07-19,73.24523126792171,81.46551724137932,79.22758620689655,87.82316644536436,85.76381255179179,95.93922817677213,94.46490524396802
2021-07-20,73.257698541329,81.49630541871922,79.24137931034483,87.82707178005154,85.76888603270703,95.94230130403034,94.46846487219027
2021-07-21,73.29510036155092,81.49630541871922,79.26896551724137,87.83878778411311,85.7739595136223,95.94595978886153,94.47304153704746
2021-07-22,73.33250218177285,81.49630541871922,79.28275862068965,87.85831445754901,85.77903299453754,95.94947193429947,94.47761820190466
2021-07-23,73.35743672858746,81.5270935960591,79.29655172413793,87.86221979223619,85.7841064754528,95.95283774034417,94.481559218865
2021-07-24,73.36990400199477,81.5270935960591,79.29655172413793,87.88174646567211,85.79256227697823,95.95591086760236,94.48562736540474
2021-07-25,73.38237127540206,81.5270935960591,79.29655172413793,87.88565180035928,85.7959445975884,95.95708158274834,94.48715292035713
2021-07-26,73.40730582221668,81.557881773399,79.3103448275862,87.89346246973365,85.80101807850366,95.95898399486056,94.48994977110318
2021-07-27,73.40730582221668,81.61945812807882,79.32413793103447,87.9051784737952,85.80609155941892,95.96117908575927,94.49300088100799
2021-07-28,73.4447076424386,81.61945812807882,79.33793103448275,87.92079981254393,85.81285620063926,95.963374176658,94.49643337965088
2021-07-29,73.46964218925322,81.61945812807882,79.36551724137931,87.93251581660549,85.8196208418596,95.9664473039162,94.5005015261906
2021-07-30,73.48210946266052,81.65024630541872,79.40689655172413,87.94813715535422,85.82300316246977,95.96849605542165,94.50367976567476
2021-07-31,73.49457673606781,81.65024630541872,79.42068965517241,87.95985315941576,85.82976780369012,95.97127650389335,94.50723939389701
2021-08-01,73.49457673606781,81.65024630541872,79.42068965517241,87.96375849410293,85.83315012430029,95.97215454025284,94.50838356011133
2021-08-02,73.54444582969705,81.65024630541872,79.44827586206897,87.97937983285168,85.83484128460537,95.97376427357857,94.51118041085738
2021-08-03,73.54444582969705,81.71182266009852,79.44827586206897,87.99890650628758,85.83991476552062,95.97566668569078,94.5141043911828
2021-08-04,73.59431492332627,81.71182266009852,79.47586206896553,88.01452784503631,85.8432970861308,95.978154455376,94.51779114898441
2021-08-05,73.59431492332627,81.71182266009852,79.48965517241379,88.03405451847223,85.85006172735113,95.9806422250612,94.52122364762732
2021-08-06,73.63171674354818,81.74261083743842,79.51724137931035,88.0418651878466,85.85513520826639,95.98327633413966,94.52491040542894
2021-08-07,73.64418401695549,81.74261083743842,79.53103448275863,88.04967585722096,85.86189984948673,95.98605678261137,94.52834290407183
2021-08-08,73.6566512903628,81.74261083743842,79.5448275862069,88.06139186128252,85.86359100979182,95.98708115836409,94.5299955886036
2021-08-09,73.68158583717741,81.74261083743842,79.55862068965517,88.07310786534406,85.8652821700969,95.98854455229657,94.53215679145282
2021-08-10,73.70652038399203,81.77339901477832,79.55862068965517,88.08872920409279,85.87204681131725,95.99059330380204,94.53533503093698
2021-08-11,73.73145493080663,81.80418719211822,79.57241379310345,88.1082558775287,85.87373797162233,95.99249571591426,94.5382590112624
2021-08-12,73.74392220421394,81.80418719211822,79.57241379310345,88.12778255096461,85.88050261284266,95.99556884317246,94.54220002822277
2021-08-13,73.75638947762124,81.83497536945814,79.60000000000001,88.1512145590877,85.88726725406302,95.99747125528468,94.54563252686566
2021-08-14,73.78132402443586,81.83497536945814,79.61379310344827,88.15902522846208,85.89234073497826,95.99937366739691,94.54830224803236
2021-08-15,73.79379129784316,81.83497536945814,79.62758620689655,88.16293056314926,85.89403189528335,96.00010536436314,94.54944641424665
2021-08-16,73.81872584465778,81.83497536945814,79.62758620689655,88.17855190189799,85.89572305558843,96.00186143708211,94.5518618762546
2021-08-17,73.83119311806507,81.86576354679804,79.64137931034483,88.18636257127235,85.89910537619862,96.00317849162133,94.55389594952447
2021-08-18,73.84366039147238,81.86576354679804,79.66896551724138,88.19807857533391,85.90248769680878,96.00464188555381,94.55618428195307
2021-08-19,73.84366039147238,81.86576354679804,79.66896551724138,88.19807857533391,85.90248769680878,96.0049345643403,94.5564385411118
