,Black,Mixed,Other,South Asian,Unknown,White,All
2021-02-28,17.781212433453547,16.488756267880763,14.18312950768266,22.03871027187027,20.58154208629447,38.80427307641398,34.366437879763204
2021-03-01,17.94779323372832,16.654874334758667,14.31796801505174,22.23969040996493,20.807013741536075,39.10597400684512,34.64442749726641
2021-03-02,18.160741885625967,16.870212569600394,14.534336782690499,22.473495384367315,21.061499578770007,39.460819683062255,34.97207717394246
2021-03-03,18.490468830499744,17.180914879872027,14.799310128566947,22.883517901053274,21.44008221850126,39.9960489767646,35.46802986006382
2021-03-04,18.873432938347932,17.580828744578092,15.097209156475383,23.383376811844585,21.933323312370877,40.72848110525148,36.13655411021789
2021-03-05,19.311351537008413,18.045344079736672,15.467231106930072,23.926426296725005,22.481446654105508,41.514655111499465,36.85885452575406
2021-03-06,19.79907264296754,18.540622019872643,15.876450297899028,24.47868977074443,23.053690219424123,42.3533269705604,37.627041903104576
2021-03-07,19.967370771080198,18.703663826252807,16.008153026026967,24.703856630328996,23.26832525247582,42.64174171454504,37.89519860021899
2021-03-08,20.163146144599004,18.89439197711262,16.174349325807462,24.937661604731385,23.535045985730616,42.98643614718507,38.21450172819293
2021-03-09,20.458526532715098,19.137416556433998,16.412668548134214,25.25899947595437,23.816448594210446,43.35820056269736,38.56654314536829
2021-03-10,20.745320281641767,19.426585043221458,16.683913452492945,25.579761472856166,24.166366620407107,43.79276335759348,38.97529535920459
2021-03-11,21.049287308947278,19.728058571999878,16.93634368140483,25.870578005056178,24.529917816455583,44.22961515839423,39.38538149634943
2021-03-12,21.5267044478791,20.18334512566524,17.3126371903418,26.357191806460158,25.12767987918914,44.96229609187075,40.069303032693696
2021-03-13,22.138073158165895,20.850893653674593,17.823769206647853,27.036723505462167,26.018030741050175,46.11361630090675,41.12740911313537
2021-03-14,22.4317362184441,21.14929092195527,18.08717466290373,27.376489354963173,26.452544334019652,46.65451834837276,41.62816392316754
2021-03-15,22.84217757169844,21.552281047159074,18.463468171840702,27.853313292906957,27.084564105611626,47.4208377164479,42.33880203777747
2021-03-16,23.28696548171046,22.05678776878826,18.89620570711822,28.341078842953316,27.88262889462958,48.32106392994447,43.17421914987924
2021-03-17,23.79701184956208,22.613590918879012,19.397930385700846,29.032128028379084,28.73592549997029,49.25612284198992,44.05956310581556
2021-03-18,24.3946419371458,23.29036822838158,19.95453120100345,29.659255164152974,29.79546749537696,50.38933004778051,45.119689127267335
2021-03-19,25.081573072299502,24.040975789829883,20.609909062402007,30.414226399230632,30.9347110991481,51.615391275702805,46.27338034079072
2021-03-20,25.959127597458355,25.003845325622176,21.382878645343368,31.290707116078988,32.57278889211268,53.332991641147565,47.87568901902899
2021-03-21,26.333505066117123,25.428369274310146,21.78425838820947,31.73816146364217,33.29674516808999,54.0452208044761,48.55305527511406
2021-03-22,26.74051176369569,25.86212200449134,22.188773910316716,32.17582594774516,33.93960156187187,54.66827825951953,49.15354943653174
2021-03-23,27.169843723166753,26.277417171686096,22.615239887111947,32.66071212618558,34.574417881125754,55.29243045651735,49.7579310315915
2021-03-24,27.607762321827238,26.74500876734242,23.032298526183755,33.203185736744814,35.19560103052781,55.89996248020756,50.352517818356986
2021-03-25,28.145285935085006,27.243362967976125,23.494825964252115,33.798063910532164,35.83915656122517,56.538047756624934,50.98010967898564
2021-03-26,28.71715610510046,27.81862368105331,23.965192850423332,34.50696519991477,36.59772011451863,57.25331234082701,51.68880407677453
2021-03-27,29.483084320796838,28.572307502999355,24.614299153339605,35.36213856687917,37.625101811813316,58.23415137096526,52.65075334271653
2021-03-28,29.852309805941957,28.947611283723507,24.984321103794294,35.87697021002136,38.192451418723586,58.74022071988241,53.15611971618686
2021-03-29,30.187188734329386,29.26446611499062,25.319849482596425,36.29390321856158,38.623818895573415,59.129301962673274,53.54825505680798
2021-03-30,30.52206766271681,29.58439720675547,25.649106302916273,36.70450160956873,39.04015492874047,59.51584539456988,53.93627429121985
2021-03-31,30.94453031083634,29.95970098747962,25.995609909062402,37.17441505565826,39.44915002429501,59.90378213440843,54.331534823592456
2021-04-01,31.224454748411475,30.199649306303257,26.216682345562877,37.49460117823886,39.71062723068372,60.163285738597516,54.5945463879453
2021-04-02,31.373862270307402,30.347309810194727,26.353088742552522,37.66448410298936,39.88436275417996,60.32635252880415,54.75808538557434
2021-04-03,31.528421775716986,30.476512751099765,26.469112574474757,37.83494290206105,40.05809827767621,60.49245473988434,54.92337753955178
2021-04-04,31.590245577880815,30.553419263543237,26.533396048918156,37.932265662341855,40.140246865244855,60.57087807261722,55.00272692036363
2021-04-05,31.63489610166581,30.596486910511583,26.575729068673564,37.97488036210977,40.17275673181457,60.60770121108317,55.03984810043604
2021-04-06,31.74137042761463,30.69185098594149,26.690185010975227,38.124031811297506,40.26993676306599,60.70354089309049,55.14004479695591
2021-04-07,31.877039326807488,30.817977666348785,26.82188773910317,38.32616369803454,40.393683997105576,60.824310835059215,55.267186744308624
2021-04-08,31.9955349476215,30.919494262774172,26.914393226716836,38.48510501068247,40.490164891441516,60.931097936610456,55.37614922257043
2021-04-09,32.14494246951743,31.04869720367921,27.02728127939793,38.67629528531693,40.617058241600745,61.061770317166655,55.51038001950577
2021-04-10,32.28404602438605,31.19328144707294,27.151144559423017,38.85078520463694,40.76143001464692,61.22543423934841,55.67090816166693
2021-04-11,32.35445646573931,31.267111699018674,27.22483537158984,38.947532090596546,40.840432486095914,61.301170478193235,55.74819948937416
2021-04-12,32.424866907092564,31.32863690897345,27.2750078394481,39.01721288346031,40.88168156410911,61.34565681033993,55.794924917268176
